class,linguistic pattern,predicate
http://dbpedia.org/ontology/Boxer,ukrainisch,http://dbpedia.org/ontology/successor
http://dbpedia.org/ontology/Boxer,deutscher,http://dbpedia.org/ontology/successor
http://dbpedia.org/ontology/Boxer,französischer,http://dbpedia.org/ontology/successor
http://dbpedia.org/ontology/AdministrativeRegion,Vereinigten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,Vereinigten,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,Vereinigten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,italienisch,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,italienisch,http://dbpedia.org/ontology/city
http://dbpedia.org/ontology/AdministrativeRegion,US-amerikanischen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,italienisch,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,italienische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,italienisch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,italienische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,italienische,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,ladinisch,http://dbpedia.org/ontology/city
http://dbpedia.org/ontology/AdministrativeRegion,italienische,http://dbpedia.org/ontology/city
http://dbpedia.org/ontology/AdministrativeRegion,südafrikanischen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänischen,http://dbpedia.org/ontology/largestCity
http://dbpedia.org/ontology/AdministrativeRegion,italienischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,US-amerikanischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,lokalen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,italienischen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,größte,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,größte,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,deutsch,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,größte,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,italienischen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,größten,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,deutsch,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,traditionelle,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,veraltet,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänischen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,administrativen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,historische,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,geographische,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänischen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,südafrikanischen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,US-amerikanischen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,statistischen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,südafrikanischen,http://dbpedia.org/ontology/capital
http://dbpedia.org/ontology/AdministrativeRegion,ladinisch,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,ladinisch,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gleichnamigen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,südlich,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,größten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänische,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,veraltet,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,damaligen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,lokalen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,historische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,statistischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,historische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,geographische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,administrativen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,statistischen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,administrativen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,größte,http://dbpedia.org/ontology/city
http://dbpedia.org/ontology/AdministrativeRegion,zweitgrößte,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,Amerikanischen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,bevölkerungsreichste,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,gelegene,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,nördlich,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,französisch,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,bevölkerungsreichste,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,lokalen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,östlich,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,geographische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gleichnamigen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,drittgrößte,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,erhöhte,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,polnischen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,nordwestlich,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,gemäß,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,entfernt,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,polnischen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,US-amerikanischen,http://dbpedia.org/ontology/operator
http://dbpedia.org/ontology/AdministrativeRegion,südlichen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,nordwestlich,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,genannten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gleichnamige,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,frühen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,Freie,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,traditionelle,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gelegene,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,zahlreiche,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,südlich,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,südwestlich,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,nördlichste,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,stark,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,drittgrößte,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänisch,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,nördlichste,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,größten,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,zweitgrößte,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,Vereinigten,http://dbpedia.org/ontology/operator
http://dbpedia.org/ontology/AdministrativeRegion,gleichnamige,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,südafrikanische,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänischen,http://dbpedia.org/ontology/city
http://dbpedia.org/ontology/AdministrativeRegion,benachbarten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gegründeten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gleichzeitig,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,wichtigste,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,bevölkerungsreichste,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,älteste,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,ehemaligen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,genannten,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,nördlichen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,umliegenden,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,entwickelte,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,westlich,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,nördlichen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,ehemaligen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,östlichen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,nächsten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,indianischen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,wichtige,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,unmittelbarer,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,heutigen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,zweitgrößte,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,nördlich,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,östlich,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,offiziell,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänisch,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,französisch,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,mittleren,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,entfernt,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,erhöhte,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,einzige,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,deutsch,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,englisch,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,deutschen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,gegründete,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,zahlreiche,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,größeren,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,wichtigsten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,benachbarte,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,neu,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,damaligen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,nördlichen,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,früheren,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,gegründete,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gleichzeitig,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,flächenmäßig,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,kleineren,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,heutigen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gelegenen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,dänische,http://dbpedia.org/ontology/locatedInArea
http://dbpedia.org/ontology/AdministrativeRegion,früheren,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,gelegenen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,westlich,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,westlichen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,alten,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,südwestlich,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,benachbarten,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,ehemaligen,http://dbpedia.org/ontology/deathPlace
http://dbpedia.org/ontology/AdministrativeRegion,deutschen,http://dbpedia.org/ontology/birthPlace
http://dbpedia.org/ontology/AdministrativeRegion,unmittelbar,http://dbpedia.org/ontology/birthPlace
